Order ID,Order Date,Customer ID,Customer Name,Product Name,Product Category,Sub Category,Region,State,City,Sales,Profit,Quantity,Discount,Shipping Cost,Payment Mode,Segment,Year,YearMonth,Latitude,Longitude
ORD-103890,2022-02-16,CUS-00220,George Green,Webcam HD 1080p,Technology,Accessories,Central,Indiana,Indianapolis,151.7,37.93,2,0.1,17.31,Credit Card,Home Office,2022,2022-02,39.7684,-86.1581
ORD-100197,2022-02-16,CUS-00639,Richard Sanchez,Mechanical Keyboard RGB,Technology,Accessories,South,Louisiana,New Orleans,161.04,48.62,2,0.05,12.91,UPI,Consumer,2022,2022-02,29.9511,-90.0715
ORD-102065,2022-02-17,CUS-00761,Anthony Perez,Webcam HD 1080p,Technology,Accessories,West,Nevada,Las Vegas,73.48,16.65,1,0.1,13.31,Credit Card,Corporate,2022,2022-02,36.1699,-115.1398
ORD-104351,2022-02-17,CUS-00522,Charles Turner,Office Chair Ergonomic,Furniture,Chairs,West,California,San Diego,768.53,206.94,3,0.0,23.58,Credit Card,Consumer,2022,2022-02,32.7157,-117.1611
ORD-102950,2022-02-17,CUS-00270,Andrew Hall,Webcam HD 1080p,Technology,Accessories,East,Pennsylvania,Philadelphia,76.83,16.86,1,0.1,15.49,Online,Home Office,2022,2022-02,39.9526,-75.1652
ORD-104734,2022-02-18,CUS-00315,Gary Parker,Printer Paper A4 Ream,Office Supplies,Paper,East,Florida,Miami,8.31,-0.5,1,0.0,12.1,Credit Card,Consumer,2022,2022-02,25.7617,-80.1918
ORD-103015,2022-02-18,CUS-00225,Sharon Evans,Smart Watch Series X,Technology,Phones,East,Georgia,Atlanta,751.52,103.44,3,0.15,26.53,Online,Corporate,2022,2022-02,33.749,-84.388
ORD-100127,2022-02-18,CUS-00004,Anna Garcia,Bluetooth Headphones,Technology,Accessories,South,Alabama,Birmingham,125.1,23.41,1,0.15,11.76,UPI,Corporate,2022,2022-02,33.5207,-86.8025
ORD-103933,2022-02-18,CUS-00044,Christopher Robinson,Office Chair Ergonomic,Furniture,Chairs,West,Washington,Seattle,469.82,105.52,2,0.1,20.68,Debit Card,Consumer,2022,2022-02,47.6062,-122.3321
ORD-101184,2022-02-18,CUS-00343,Cynthia Green,Monitor 27-inch 4K,Technology,Computers,West,California,Sacramento,2426.4,377.59,6,0.1,30.39,Cash,Consumer,2022,2022-02,38.5816,-121.4944
ORD-104776,2022-02-18,CUS-00052,George Turner,Smartphone Case Premium,Technology,Phones,West,Utah,Salt Lake City,67.97,26.8,3,0.05,16.65,Online,Corporate,2022,2022-02,40.7608,-111.891
ORD-102167,2022-02-19,CUS-00762,Laura Diaz,Sofa Sectional Gray,Furniture,Furnishings,West,Nevada,Las Vegas,836.31,137.86,1,0.1,36.23,Online,Consumer,2022,2022-02,36.1699,-115.1398
ORD-100016,2022-02-20,CUS-00484,Nicholas Martinez,Lounge Chair Leather,Furniture,Chairs,Central,Ohio,Columbus,668.25,124.82,1,0.1,25.24,Online,Home Office,2022,2022-02,39.9612,-82.9988
ORD-103608,2022-02-20,CUS-00362,Betty Rodriguez,Scissors Titanium,Office Supplies,Fasteners,Central,Texas,Houston,47.33,12.77,4,0.0,14.91,Credit Card,Corporate,2022,2022-02,29.7604,-95.3698
ORD-103645,2022-02-20,CUS-00680,Michael Miller,Stapler Heavy Duty,Office Supplies,Fasteners,Central,Texas,Austin,58.88,12.02,5,0.15,22.85,Credit Card,Consumer,2022,2022-02,30.2672,-97.7431
ORD-104950,2022-02-21,CUS-00731,William Baker,Toner Cartridge Black,Office Supplies,Appliances,Central,Illinois,Chicago,137.94,-14.06,3,0.3,16.64,Cash,Home Office,2022,2022-02,41.8781,-87.6298
ORD-100305,2022-02-22,CUS-00272,Kimberly Gomez,Lounge Chair Leather,Furniture,Chairs,Central,Illinois,Springfield,1239.75,186.49,2,0.2,33.9,Debit Card,Corporate,2022,2022-02,39.7817,-89.6501
ORD-102411,2022-02-22,CUS-00026,Brenda Anderson,Webcam HD 1080p,Technology,Accessories,East,North Carolina,Charlotte,245.26,74.68,3,0.0,17.86,Cash,Corporate,2022,2022-02,35.2271,-80.8431
ORD-101018,2022-02-23,CUS-00511,Donald Lewis,Sticky Notes Assorted,Office Supplies,Labels,East,Pennsylvania,Philadelphia,5.62,-0.36,1,0.05,8.73,UPI,Corporate,2022,2022-02,39.9526,-75.1652
ORD-100137,2022-02-23,CUS-00531,Margaret Turner,Wireless Mouse Ergonomic,Technology,Accessories,West,Arizona,Phoenix,212.83,67.62,8,0.15,25.7,Online,Consumer,2022,2022-02,33.4484,-112.074
ORD-101564,2022-02-23,CUS-00137,Kimberly Williams,Office Chair Ergonomic,Furniture,Chairs,Central,Texas,Dallas,382.51,69.19,2,0.2,20.89,Debit Card,Consumer,2022,2022-02,32.7767,-96.797
ORD-103848,2022-02-24,CUS-00372,Kimberly Nguyen,Bookshelf 5-Tier,Furniture,Bookcases,Central,Ohio,Cleveland,541.03,144.29,3,0.05,20.57,Debit Card,Consumer,2022,2022-02,41.4993,-81.6944
ORD-104168,2022-02-24,CUS-00207,Steven Roberts,Bluetooth Headphones,Technology,Accessories,South,Louisiana,New Orleans,217.57,32.03,2,0.25,20.38,Debit Card,Consumer,2022,2022-02,29.9511,-90.0715
ORD-103332,2022-02-24,CUS-00581,Emily Thomas,Wireless Charger Pad,Technology,Accessories,West,Colorado,Denver,339.98,123.28,8,0.0,36.32,Credit Card,Home Office,2022,2022-02,39.7392,-104.9903
ORD-104169,2022-02-24,CUS-00752,Brenda Young,Bluetooth Headphones,Technology,Accessories,East,Massachusetts,Boston,1209.48,301.95,8,0.05,35.77,Debit Card,Consumer,2022,2022-02,42.3601,-71.0589
ORD-104095,2022-02-24,CUS-00136,Joseph Taylor,Webcam HD 1080p,Technology,Accessories,Central,Minnesota,Minneapolis,161.99,46.81,2,0.0,19.0,UPI,Consumer,2022,2022-02,44.9778,-93.265
ORD-104160,2022-02-24,CUS-00759,Edward Clark,Binders Pack of 5,Office Supplies,Binders,Central,Texas,Houston,24.02,5.34,2,0.0,13.58,UPI,Corporate,2022,2022-02,29.7604,-95.3698
ORD-101086,2022-02-25,CUS-00421,Melissa Phillips,Standing Desk Adjustable,Furniture,Tables,South,Tennessee,Nashville,1338.84,459.33,3,0.0,26.48,Online,Consumer,2022,2022-02,36.1627,-86.7816
ORD-103927,2022-02-26,CUS-00535,Ryan Jones,Conference Table 8-Seat,Furniture,Tables,Central,Minnesota,Minneapolis,2458.77,601.07,2,0.0,38.93,Debit Card,Consumer,2022,2022-02,44.9778,-93.265
ORD-103458,2022-02-26,CUS-00804,Amy Diaz,Smartphone Case Premium,Technology,Phones,East,North Carolina,Charlotte,25.82,8.56,1,0.0,12.44,UPI,Consumer,2022,2022-02,35.2271,-80.8431
ORD-100961,2022-02-26,CUS-00467,Charles Thomas,Ballpoint Pens Pack 12,Office Supplies,Art,East,Florida,Miami,18.51,2.61,3,0.0,17.93,Online,Consumer,2022,2022-02,25.7617,-80.1918
ORD-103592,2022-02-27,CUS-00168,Ashley Diaz,Wireless Charger Pad,Technology,Accessories,West,Colorado,Denver,37.39,11.31,1,0.0,10.41,Debit Card,Consumer,2022,2022-02,39.7392,-104.9903
ORD-102127,2022-02-27,CUS-00601,Brian Rodriguez,Smart Watch Series X,Technology,Phones,Central,Missouri,Kansas City,268.05,44.76,1,0.05,17.63,Online,Home Office,2022,2022-02,39.0997,-94.5786
ORD-102713,2022-02-27,CUS-00464,Lisa Jones,Guest Chair Mesh,Furniture,Chairs,East,North Carolina,Charlotte,109.02,16.48,1,0.15,15.2,Credit Card,Consumer,2022,2022-02,35.2271,-80.8431
ORD-103136,2022-02-28,CUS-00116,Jason Scott,Binders Pack of 5,Office Supplies,Binders,South,South Carolina,Charleston,50.07,14.9,4,0.0,17.52,UPI,Consumer,2022,2022-02,32.7765,-79.9311
ORD-103000,2022-02-28,CUS-00356,Amanda Anderson,Binders Pack of 5,Office Supplies,Binders,East,Georgia,Atlanta,54.43,13.98,5,0.1,19.14,Debit Card,Corporate,2022,2022-02,33.749,-84.388
ORD-100188,2022-02-28,CUS-00793,Robert Allen,Webcam HD 1080p,Technology,Accessories,Central,Illinois,Chicago,228.0,67.53,3,0.0,22.02,Online,Corporate,2022,2022-02,41.8781,-87.6298
ORD-102257,2022-03-01,CUS-00829,Nancy Ramirez,Wireless Mouse Ergonomic,Technology,Accessories,Central,Texas,Dallas,179.18,67.2,6,0.0,23.03,Cash,Consumer,2022,2022-03,32.7767,-96.797
ORD-104333,2022-03-01,CUS-00296,James Nelson,Conference Table 8-Seat,Furniture,Tables,Central,Texas,Austin,10166.24,2522.89,8,0.0,53.34,Credit Card,Home Office,2022,2022-03,30.2672,-97.7431
ORD-104435,2022-03-01,CUS-00706,Jessica Robinson,Bookshelf 5-Tier,Furniture,Bookcases,South,South Carolina,Charleston,750.28,170.33,5,0.15,27.82,Debit Card,Consumer,2022,2022-03,32.7765,-79.9311
ORD-105057,2022-03-01,CUS-00672,Jennifer Jackson,Mechanical Keyboard RGB,Technology,Accessories,East,North Carolina,Charlotte,331.25,109.72,4,0.0,17.77,Credit Card,Home Office,2022,2022-03,35.2271,-80.8431
ORD-100518,2022-03-01,CUS-00191,Sharon Young,Monitor 27-inch 4K,Technology,Computers,East,New York,Buffalo,1825.73,353.62,4,0.0,32.93,Online,Consumer,2022,2022-03,42.8864,-78.8784
ORD-101398,2022-03-02,CUS-00607,Eric Jackson,Whiteboard Markers Set,Office Supplies,Art,Central,Missouri,Kansas City,16.02,0.61,2,0.25,13.81,Online,Home Office,2022,2022-03,39.0997,-94.5786
ORD-103851,2022-03-02,CUS-00357,Steven Baker,Conference Table 8-Seat,Furniture,Tables,West,California,San Diego,4765.82,892.31,4,0.15,37.71,Cash,Corporate,2022,2022-03,32.7157,-117.1611
ORD-100968,2022-03-02,CUS-00402,Laura Allen,Whiteboard Markers Set,Office Supplies,Art,East,New York,New York City,79.42,25.25,8,0.05,23.17,Credit Card,Consumer,2022,2022-03,40.7128,-74.006
ORD-104392,2022-03-03,CUS-00277,Andrew Lewis,Coffee Table Glass,Furniture,Tables,East,Pennsylvania,Pittsburgh,197.07,-27.74,1,0.25,19.91,UPI,Consumer,2022,2022-03,40.4406,-79.9959
ORD-100888,2022-03-03,CUS-00278,Joshua Hall,Monitor 27-inch 4K,Technology,Computers,West,Utah,Salt Lake City,1525.28,172.16,4,0.2,31.08,UPI,Consumer,2022,2022-03,40.7608,-111.891
ORD-100010,2022-03-03,CUS-00094,Ashley Nguyen,Lounge Chair Leather,Furniture,Chairs,Central,Ohio,Cleveland,783.84,179.14,1,0.0,25.65,Online,Corporate,2022,2022-03,41.4993,-81.6944
ORD-102840,2022-03-04,CUS-00503,Gary Gonzalez,Guest Chair Mesh,Furniture,Chairs,Central,Ohio,Cleveland,104.49,15.06,1,0.15,16.67,UPI,Consumer,2022,2022-03,41.4993,-81.6944
ORD-102601,2022-03-04,CUS-00657,Kenneth Clark,Laptop Pro 15-inch,Technology,Computers,East,Pennsylvania,Pittsburgh,1247.69,189.07,1,0.05,30.16,Credit Card,Consumer,2022,2022-03,40.4406,-79.9959
ORD-100837,2022-03-04,CUS-00496,Ronald Rodriguez,Laptop Pro 15-inch,Technology,Computers,South,South Carolina,Charleston,5277.66,826.1,4,0.05,52.35,Debit Card,Corporate,2022,2022-03,32.7765,-79.9311
ORD-102659,2022-03-04,CUS-00207,Steven Roberts,Webcam HD 1080p,Technology,Accessories,West,Washington,Seattle,78.62,19.88,1,0.05,12.83,Cash,Consumer,2022,2022-03,47.6062,-122.3321
ORD-100440,2022-03-04,CUS-00332,David Thomas,Binders Pack of 5,Office Supplies,Binders,West,Utah,Salt Lake City,71.6,19.83,6,0.1,21.09,Online,Corporate,2022,2022-03,40.7608,-111.891
ORD-105200,2022-03-05,CUS-00645,Angela Rodriguez,External SSD 1TB,Technology,Accessories,West,Oregon,Portland,212.34,53.92,2,0.05,15.82,Credit Card,Consumer,2022,2022-03,45.5152,-122.6784
ORD-104052,2022-03-05,CUS-00606,Dorothy Rivera,Monitor 27-inch 4K,Technology,Computers,East,Florida,Orlando,2872.42,565.15,6,0.0,26.67,Online,Consumer,2022,2022-03,28.5383,-81.3792
ORD-101778,2022-03-05,CUS-00239,Ashley Martin,Wireless Mouse Ergonomic,Technology,Accessories,Central,Indiana,Indianapolis,90.52,32.92,3,0.0,14.57,Credit Card,Corporate,2022,2022-03,39.7684,-86.1581
ORD-102695,2022-03-05,CUS-00295,Stephanie Parker,Envelopes Box 100,Office Supplies,Envelopes,South,Tennessee,Nashville,46.54,12.41,4,0.05,16.39,Credit Card,Consumer,2022,2022-03,36.1627,-86.7816
ORD-102832,2022-03-06,CUS-00344,Steven Nelson,Tablet 10-inch,Technology,Computers,East,Florida,Orlando,401.61,80.07,1,0.0,23.68,Debit Card,Consumer,2022,2022-03,28.5383,-81.3792
ORD-101850,2022-03-06,CUS-00525,Ronald Allen,Mechanical Keyboard RGB,Technology,Accessories,Central,Indiana,Indianapolis,93.83,27.5,1,0.0,15.25,UPI,Consumer,2022,2022-03,39.7684,-86.1581
ORD-103206,2022-03-06,CUS-00553,Ryan Williams,Toner Cartridge Black,Office Supplies,Appliances,Central,Illinois,Chicago,70.06,11.85,1,0.05,12.19,UPI,Consumer,2022,2022-03,41.8781,-87.6298
ORD-104285,2022-03-07,CUS-00821,Gary Anderson,Ballpoint Pens Pack 12,Office Supplies,Art,Central,Texas,Austin,11.34,-0.48,2,0.1,15.62,Credit Card,Consumer,2022,2022-03,30.2672,-97.7431
ORD-100298,2022-03-07,CUS-00476,Linda Thompson,Executive Desk Oak,Furniture,Tables,Central,Indiana,Indianapolis,2214.77,654.77,4,0.05,27.59,Credit Card,Consumer,2022,2022-03,39.7684,-86.1581
ORD-104788,2022-03-07,CUS-00086,Karen Gonzalez,Standing Desk Adjustable,Furniture,Tables,Central,Indiana,Indianapolis,897.0,307.43,2,0.0,18.62,Credit Card,Consumer,2022,2022-03,39.7684,-86.1581
ORD-101644,2022-03-07,CUS-00314,Andrew Campbell,Mechanical Keyboard RGB,Technology,Accessories,Central,Indiana,Indianapolis,246.14,74.33,3,0.05,19.7,Online,Consumer,2022,2022-03,39.7684,-86.1581
ORD-102429,2022-03-07,CUS-00013,Richard Thompson,Ballpoint Pens Pack 12,Office Supplies,Art,West,Arizona,Phoenix,5.07,-2.37,1,0.2,12.57,Credit Card,Home Office,2022,2022-03,33.4484,-112.074
ORD-103730,2022-03-07,CUS-00798,William White,Smart Watch Series X,Technology,Phones,East,Georgia,Atlanta,220.25,22.67,1,0.2,17.03,Debit Card,Home Office,2022,2022-03,33.749,-84.388
ORD-102466,2022-03-08,CUS-00041,Mary Baker,Standing Desk Adjustable,Furniture,Tables,Central,Texas,Houston,1867.55,643.37,4,0.0,29.35,Debit Card,Corporate,2022,2022-03,29.7604,-95.3698
ORD-102446,2022-03-08,CUS-00424,Jason Parker,Whiteboard Markers Set,Office Supplies,Art,West,California,San Francisco,23.71,3.53,3,0.2,14.3,Debit Card,Home Office,2022,2022-03,37.7749,-122.4194
ORD-101910,2022-03-08,CUS-00546,Amanda Gomez,Wireless Charger Pad,Technology,Accessories,Central,Texas,Houston,66.46,18.09,2,0.1,16.67,Online,Consumer,2022,2022-03,29.7604,-95.3698
ORD-101920,2022-03-09,CUS-00602,Stephen Green,Laptop Pro 15-inch,Technology,Computers,Central,Texas,Austin,4412.56,600.98,4,0.1,47.94,Credit Card,Corporate,2022,2022-03,30.2672,-97.7431
ORD-100151,2022-03-09,CUS-00051,Gary Johnson,Executive Desk Oak,Furniture,Tables,East,New Jersey,Newark,2244.82,707.86,4,0.0,29.95,Credit Card,Consumer,2022,2022-03,40.7357,-74.1724
ORD-102504,2022-03-09,CUS-00572,Linda Jones,Smart Watch Series X,Technology,Phones,East,Virginia,Richmond,1046.86,167.5,4,0.1,29.9,Online,Corporate,2022,2022-03,37.5407,-77.436
ORD-102798,2022-03-10,CUS-00422,Brenda Scott,Monitor 27-inch 4K,Technology,Computers,Central,Missouri,Kansas City,828.92,141.07,2,0.05,23.25,UPI,Consumer,2022,2022-03,39.0997,-94.5786
ORD-102836,2022-03-10,CUS-00677,Susan Flores,Guest Chair Mesh,Furniture,Chairs,South,Alabama,Birmingham,269.2,64.77,2,0.0,14.91,Credit Card,Corporate,2022,2022-03,33.5207,-86.8025
ORD-100493,2022-03-10,CUS-00676,Brenda Hall,Monitor 27-inch 4K,Technology,Computers,South,South Carolina,Charleston,1284.03,220.7,3,0.05,29.78,Online,Consumer,2022,2022-03,32.7765,-79.9311
ORD-104284,2022-03-11,CUS-00639,Richard Sanchez,Binders Pack of 5,Office Supplies,Binders,Central,Texas,Dallas,12.56,1.35,1,0.0,11.21,Online,Consumer,2022,2022-03,32.7767,-96.797
ORD-101025,2022-03-12,CUS-00629,Matthew Carter,Whiteboard Markers Set,Office Supplies,Art,West,California,San Diego,39.67,9.9,4,0.0,21.58,Online,Consumer,2022,2022-03,32.7157,-117.1611
ORD-102613,2022-03-12,CUS-00554,Jennifer Gomez,Binders Pack of 5,Office Supplies,Binders,Central,Texas,Houston,8.67,-1.88,1,0.3,12.8,Credit Card,Consumer,2022,2022-03,29.7604,-95.3698
ORD-104938,2022-03-12,CUS-00090,Shirley Hernandez,Webcam HD 1080p,Technology,Accessories,West,Washington,Seattle,75.17,20.85,1,0.0,11.3,Credit Card,Consumer,2022,2022-03,47.6062,-122.3321
ORD-100478,2022-03-13,CUS-00429,Brenda White,Desk Organizer Bamboo,Office Supplies,Storage,South,Tennessee,Nashville,32.37,7.4,1,0.0,12.16,Debit Card,Consumer,2022,2022-03,36.1627,-86.7816
ORD-103413,2022-03-14,CUS-00494,Karen Perez,Smart Watch Series X,Technology,Phones,East,New York,Buffalo,810.75,129.29,3,0.1,24.38,Online,Consumer,2022,2022-03,42.8864,-78.8784
ORD-104701,2022-03-14,CUS-00619,Kathleen Robinson,Printer Paper A4 Ream,Office Supplies,Paper,East,Georgia,Atlanta,7.74,-0.1,1,0.1,9.34,Credit Card,Consumer,2022,2022-03,33.749,-84.388
ORD-102600,2022-03-14,CUS-00617,Joshua Walker,Tablet 10-inch,Technology,Computers,Central,Missouri,Kansas City,424.76,85.03,1,0.0,24.05,Online,Consumer,2022,2022-03,39.0997,-94.5786
ORD-102020,2022-03-15,CUS-00154,Margaret Allen,Sofa Sectional Gray,Furniture,Furnishings,East,Massachusetts,Boston,843.0,158.34,1,0.05,29.31,Online,Consumer,2022,2022-03,42.3601,-71.0589
ORD-102434,2022-03-15,CUS-00038,Jason Hill,Conference Table 8-Seat,Furniture,Tables,Central,Wisconsin,Milwaukee,2276.04,507.67,2,0.05,45.19,Online,Consumer,2022,2022-03,43.0389,-87.9065
ORD-102766,2022-03-16,CUS-00278,Joshua Hall,Webcam HD 1080p,Technology,Accessories,West,California,Los Angeles,143.16,38.03,2,0.05,18.13,Debit Card,Consumer,2022,2022-03,34.0522,-118.2437
ORD-102149,2022-03-17,CUS-00006,Sandra Allen,Wireless Mouse Ergonomic,Technology,Accessories,West,Nevada,Las Vegas,44.53,10.75,2,0.2,12.53,Credit Card,Corporate,2022,2022-03,36.1699,-115.1398
ORD-103591,2022-03-17,CUS-00300,Thomas Jackson,External SSD 1TB,Technology,Accessories,East,Massachusetts,Boston,560.93,158.23,5,0.0,28.7,Cash,Consumer,2022,2022-03,42.3601,-71.0589
ORD-104121,2022-03-17,CUS-00016,Timothy Garcia,Smartphone Case Premium,Technology,Phones,East,Massachusetts,Boston,22.99,8.07,1,0.0,9.79,Credit Card,Corporate,2022,2022-03,42.3601,-71.0589
ORD-103416,2022-03-17,CUS-00528,John Jackson,Printer Paper A4 Ream,Office Supplies,Paper,West,Arizona,Phoenix,8.66,-0.85,1,0.0,13.55,Credit Card,Home Office,2022,2022-03,33.4484,-112.074
ORD-103039,2022-03-17,CUS-00174,Jacob Lewis,Smart Watch Series X,Technology,Phones,Central,Texas,Houston,291.28,56.1,1,0.0,14.49,Credit Card,Consumer,2022,2022-03,29.7604,-95.3698
ORD-104064,2022-03-18,CUS-00023,Elizabeth Hill,Office Chair Ergonomic,Furniture,Chairs,East,New York,New York City,505.99,123.36,2,0.05,23.42,Credit Card,Corporate,2022,2022-03,40.7128,-74.006
ORD-101957,2022-03-18,CUS-00232,Emily Hill,Scissors Titanium,Office Supplies,Fasteners,South,Kentucky,Louisville,10.95,-0.05,1,0.15,10.15,Credit Card,Corporate,2022,2022-03,38.2527,-85.7585
ORD-104130,2022-03-18,CUS-00084,Ryan Jackson,Whiteboard Markers Set,Office Supplies,Art,East,North Carolina,Charlotte,18.59,3.3,2,0.0,13.95,Online,Consumer,2022,2022-03,35.2271,-80.8431
ORD-100394,2022-03-19,CUS-00112,Michael Garcia,Wireless Charger Pad,Technology,Accessories,West,Washington,Seattle,36.09,8.07,1,0.15,11.99,Online,Corporate,2022,2022-03,47.6062,-122.3321
ORD-104179,2022-03-20,CUS-00647,Joshua Nguyen,External SSD 1TB,Technology,Accessories,Central,Wisconsin,Milwaukee,385.41,109.16,3,0.0,18.47,Online,Consumer,2022,2022-03,43.0389,-87.9065
ORD-104200,2022-03-20,CUS-00496,Ronald Rodriguez,USB-C Hub 7-in-1,Technology,Accessories,South,Alabama,Birmingham,158.79,54.1,3,0.0,17.84,Credit Card,Corporate,2022,2022-03,33.5207,-86.8025
ORD-104469,2022-03-20,CUS-00762,Laura Diaz,Office Chair Ergonomic,Furniture,Chairs,Central,Illinois,Chicago,931.67,213.21,4,0.1,29.69,Credit Card,Consumer,2022,2022-03,41.8781,-87.6298
ORD-102824,2022-03-20,CUS-00113,Emily Williams,Envelopes Box 100,Office Supplies,Envelopes,Central,Texas,Austin,81.94,18.36,8,0.1,34.16,Online,Consumer,2022,2022-03,30.2672,-97.7431
ORD-101768,2022-03-21,CUS-00378,Joshua Young,Guest Chair Mesh,Furniture,Chairs,East,North Carolina,Charlotte,816.14,204.44,6,0.0,22.17,Online,Consumer,2022,2022-03,35.2271,-80.8431
ORD-104290,2022-03-21,CUS-00671,Ronald Evans,Smartphone Case Premium,Technology,Phones,West,California,San Diego,21.1,5.8,1,0.15,9.96,Credit Card,Consumer,2022,2022-03,32.7157,-117.1611
ORD-102516,2022-03-21,CUS-00107,Susan Rodriguez,Sticky Notes Assorted,Office Supplies,Labels,East,North Carolina,Charlotte,9.21,-1.52,2,0.25,15.34,Online,Consumer,2022,2022-03,35.2271,-80.8431
ORD-102599,2022-03-21,CUS-00374,Brenda Lee,Bookshelf 5-Tier,Furniture,Bookcases,East,Pennsylvania,Philadelphia,1075.67,290.8,6,0.05,29.68,Online,Home Office,2022,2022-03,39.9526,-75.1652
ORD-101992,2022-03-22,CUS-00703,Laura Carter,Guest Chair Mesh,Furniture,Chairs,East,Maryland,Baltimore,278.04,67.43,2,0.0,13.9,Credit Card,Consumer,2022,2022-03,39.2904,-76.6122
ORD-100436,2022-03-22,CUS-00584,Jessica Taylor,Sofa Sectional Gray,Furniture,Furnishings,West,Oregon,Portland,2673.04,521.93,3,0.05,36.22,Debit Card,Corporate,2022,2022-03,45.5152,-122.6784
ORD-100047,2022-03-22,CUS-00765,Brenda Wilson,Stapler Heavy Duty,Office Supplies,Fasteners,West,California,Sacramento,15.62,2.67,1,0.0,10.23,Credit Card,Consumer,2022,2022-03,38.5816,-121.4944
ORD-102153,2022-03-22,CUS-00210,Michelle Torres,Wireless Charger Pad,Technology,Accessories,South,South Carolina,Charleston,39.3,12.13,1,0.0,10.27,Online,Corporate,2022,2022-03,32.7765,-79.9311
ORD-104057,2022-03-22,CUS-00612,Carol Turner,Lounge Chair Leather,Furniture,Chairs,South,Alabama,Birmingham,2908.12,687.86,4,0.0,28.83,Credit Card,Home Office,2022,2022-03,33.5207,-86.8025
ORD-103431,2022-03-22,CUS-00816,William Allen,Tablet 10-inch,Technology,Computers,West,California,San Diego,827.15,90.7,3,0.25,24.46,Credit Card,Corporate,2022,2022-03,32.7157,-117.1611
ORD-102743,2022-03-23,CUS-00205,Robert Flores,Tablet 10-inch,Technology,Computers,Central,Illinois,Chicago,292.98,21.38,1,0.3,22.63,Credit Card,Consumer,2022,2022-03,41.8781,-87.6298
ORD-102542,2022-03-23,CUS-00027,Linda Anderson,Toner Cartridge Black,Office Supplies,Appliances,West,California,Sacramento,574.1,134.32,8,0.0,26.29,Credit Card,Home Office,2022,2022-03,38.5816,-121.4944
ORD-102215,2022-03-23,CUS-00277,Andrew Lewis,Printer Paper A4 Ream,Office Supplies,Paper,East,New Jersey,Newark,8.56,-0.02,1,0.0,11.06,Online,Consumer,2022,2022-03,40.7357,-74.1724
ORD-100551,2022-03-24,CUS-00063,Stephen Anderson,Wireless Mouse Ergonomic,Technology,Accessories,West,California,San Francisco,51.92,14.96,2,0.1,13.63,Credit Card,Corporate,2022,2022-03,37.7749,-122.4194
ORD-103968,2022-03-24,CUS-00524,Brian Johnson,Mechanical Keyboard RGB,Technology,Accessories,South,Kentucky,Louisville,75.2,18.24,1,0.15,10.19,Online,Consumer,2022,2022-03,38.2527,-85.7585
ORD-102087,2022-03-24,CUS-00690,Mary Martin,Tablet 10-inch,Technology,Computers,East,Florida,Orlando,785.22,166.21,2,0.0,18.69,Credit Card,Corporate,2022,2022-03,28.5383,-81.3792
