Order ID,Order Date,Ship Date,Customer Name,Customer ID,Product Name,Product Category,Sub Category,Region,Country,State,City,Sales,Profit,Quantity,Discount,Shipping Cost,Payment Mode,Segment
ORD-102167,2022-02-19,2022-02-23,Laura Diaz,CUS-00762,Sofa Sectional Gray,Furniture,Furnishings,West,United States,Nevada,Las Vegas,836.31,137.86,1,0.1,36.23,Online,Consumer
ORD-100016,2022-02-20,2022-02-25,Nicholas Martinez,CUS-00484,Lounge Chair Leather,Furniture,Chairs,Central,United States,Ohio,Columbus,668.25,124.82,1,0.1,25.24,Online,Home Office
ORD-103608,2022-02-20,2022-02-25,Betty Rodriguez,CUS-00362,Scissors Titanium,Office Supplies,Fasteners,Central,United States,Texas,Houston,47.33,12.77,4,0.0,14.91,Credit Card,Corporate
ORD-103645,2022-02-20,2022-02-22,Michael Miller,CUS-00680,Stapler Heavy Duty,Office Supplies,Fasteners,Central,United States,Texas,Austin,58.88,12.02,5,0.15,22.85,Credit Card,Consumer
ORD-104950,2022-02-21,2022-02-28,William Baker,CUS-00731,Toner Cartridge Black,Office Supplies,Appliances,Central,United States,Illinois,Chicago,137.94,-14.06,3,0.3,16.64,Cash,Home Office
ORD-100305,2022-02-22,2022-02-26,Kimberly Gomez,CUS-00272,Lounge Chair Leather,Furniture,Chairs,Central,United States,Illinois,Springfield,1239.75,186.49,2,0.2,33.9,Debit Card,Corporate
ORD-102411,2022-02-22,2022-02-26,Brenda Anderson,CUS-00026,Webcam HD 1080p,Technology,Accessories,East,United States,North Carolina,Charlotte,245.26,74.68,3,0.0,17.86,Cash,Corporate
ORD-101018,2022-02-23,2022-03-01,Donald Lewis,CUS-00511,Sticky Notes Assorted,Office Supplies,Labels,East,United States,Pennsylvania,Philadelphia,5.62,-0.36,1,0.05,8.73,UPI,Corporate
ORD-100137,2022-02-23,2022-02-25,Margaret Turner,CUS-00531,Wireless Mouse Ergonomic,Technology,Accessories,West,United States,Arizona,Phoenix,212.83,67.62,8,0.15,25.7,Online,Consumer
ORD-101564,2022-02-23,2022-02-27,Kimberly Williams,CUS-00137,Office Chair Ergonomic,Furniture,Chairs,Central,United States,Texas,Dallas,382.51,69.19,2,0.2,20.89,Debit Card,Consumer
ORD-103848,2022-02-24,2022-02-27,Kimberly Nguyen,CUS-00372,Bookshelf 5-Tier,Furniture,Bookcases,Central,United States,Ohio,Cleveland,541.03,144.29,3,0.05,20.57,Debit Card,Consumer
ORD-104168,2022-02-24,2022-03-01,Steven Roberts,CUS-00207,Bluetooth Headphones,Technology,Accessories,South,United States,Louisiana,New Orleans,217.57,32.03,2,0.25,20.38,Debit Card,Consumer
ORD-103332,2022-02-24,2022-03-02,Emily Thomas,CUS-00581,Wireless Charger Pad,Technology,Accessories,West,United States,Colorado,Denver,339.98,123.28,8,0.0,36.32,Credit Card,Home Office
ORD-104169,2022-02-24,2022-02-26,Brenda Young,CUS-00752,Bluetooth Headphones,Technology,Accessories,East,United States,Massachusetts,Boston,1209.48,301.95,8,0.05,35.77,Debit Card,Consumer
ORD-104095,2022-02-24,2022-02-28,Joseph Taylor,CUS-00136,Webcam HD 1080p,Technology,Accessories,Central,United States,Minnesota,Minneapolis,161.99,46.81,2,0.0,19.0,UPI,Consumer
ORD-104160,2022-02-24,2022-02-28,Edward Clark,CUS-00759,Binders Pack of 5,Office Supplies,Binders,Central,United States,Texas,Houston,24.02,5.34,2,0.0,13.58,UPI,Corporate
ORD-101086,2022-02-25,2022-02-27,Melissa Phillips,CUS-00421,Standing Desk Adjustable,Furniture,Tables,South,United States,Tennessee,Nashville,1338.84,459.33,3,0.0,26.48,Online,Consumer
ORD-103927,2022-02-26,2022-03-01,Ryan Jones,CUS-00535,Conference Table 8-Seat,Furniture,Tables,Central,United States,Minnesota,Minneapolis,2458.77,601.07,2,0.0,38.93,Debit Card,Consumer
ORD-103458,2022-02-26,2022-02-28,Amy Diaz,CUS-00804,Smartphone Case Premium,Technology,Phones,East,United States,North Carolina,Charlotte,25.82,8.56,1,0.0,12.44,UPI,Consumer
ORD-100961,2022-02-26,2022-03-02,Charles Thomas,CUS-00467,Ballpoint Pens Pack 12,Office Supplies,Art,East,United States,Florida,Miami,18.51,2.61,3,0.0,17.93,Online,Consumer
ORD-103592,2022-02-27,2022-03-03,Ashley Diaz,CUS-00168,Wireless Charger Pad,Technology,Accessories,West,United States,Colorado,Denver,37.39,11.31,1,0.0,10.41,Debit Card,Consumer
ORD-102127,2022-02-27,2022-03-04,Brian Rodriguez,CUS-00601,Smart Watch Series X,Technology,Phones,Central,United States,Missouri,Kansas City,268.05,44.76,1,0.05,17.63,Online,Home Office
ORD-102713,2022-02-27,2022-03-03,Lisa Jones,CUS-00464,Guest Chair Mesh,Furniture,Chairs,East,United States,North Carolina,Charlotte,109.02,16.48,1,0.15,15.2,Credit Card,Consumer
ORD-103136,2022-02-28,2022-03-02,Jason Scott,CUS-00116,Binders Pack of 5,Office Supplies,Binders,South,United States,South Carolina,Charleston,50.07,14.9,4,0.0,17.52,UPI,Consumer
ORD-103000,2022-02-28,2022-03-05,Amanda Anderson,CUS-00356,Binders Pack of 5,Office Supplies,Binders,East,United States,Georgia,Atlanta,54.43,13.98,5,0.1,19.14,Debit Card,Corporate
ORD-100188,2022-02-28,2022-03-04,Robert Allen,CUS-00793,Webcam HD 1080p,Technology,Accessories,Central,United States,Illinois,Chicago,228.0,67.53,3,0.0,22.02,Online,Corporate
ORD-102257,2022-03-01,2022-03-05,Nancy Ramirez,CUS-00829,Wireless Mouse Ergonomic,Technology,Accessories,Central,United States,Texas,Dallas,179.18,67.2,6,0.0,23.03,Cash,Consumer
ORD-104333,2022-03-01,2022-03-03,James Nelson,CUS-00296,Conference Table 8-Seat,Furniture,Tables,Central,United States,Texas,Austin,10166.24,2522.89,8,0.0,53.34,Credit Card,Home Office
ORD-104435,2022-03-01,2022-03-04,Jessica Robinson,CUS-00706,Bookshelf 5-Tier,Furniture,Bookcases,South,United States,South Carolina,Charleston,750.28,170.33,5,0.15,27.82,Debit Card,Consumer
ORD-105057,2022-03-01,2022-03-05,Jennifer Jackson,CUS-00672,Mechanical Keyboard RGB,Technology,Accessories,East,United States,North Carolina,Charlotte,331.25,109.72,4,0.0,17.77,Credit Card,Home Office
ORD-100518,2022-03-01,2022-03-05,Sharon Young,CUS-00191,Monitor 27-inch 4K,Technology,Computers,East,United States,New York,Buffalo,1825.73,353.62,4,0.0,32.93,Online,Consumer
ORD-101398,2022-03-02,2022-03-03,Eric Jackson,CUS-00607,Whiteboard Markers Set,Office Supplies,Art,Central,United States,Missouri,Kansas City,16.02,0.61,2,0.25,13.81,Online,Home Office
ORD-103851,2022-03-02,2022-03-05,Steven Baker,CUS-00357,Conference Table 8-Seat,Furniture,Tables,West,United States,California,San Diego,4765.82,892.31,4,0.15,37.71,Cash,Corporate
ORD-100968,2022-03-02,2022-03-09,Laura Allen,CUS-00402,Whiteboard Markers Set,Office Supplies,Art,East,United States,New York,New York City,79.42,25.25,8,0.05,23.17,Credit Card,Consumer
ORD-104392,2022-03-03,2022-03-08,Andrew Lewis,CUS-00277,Coffee Table Glass,Furniture,Tables,East,United States,Pennsylvania,Pittsburgh,197.07,-27.74,1,0.25,19.91,UPI,Consumer
ORD-100888,2022-03-03,2022-03-07,Joshua Hall,CUS-00278,Monitor 27-inch 4K,Technology,Computers,West,United States,Utah,Salt Lake City,1525.28,172.16,4,0.2,31.08,UPI,Consumer
ORD-100010,2022-03-03,2022-03-09,Ashley Nguyen,CUS-00094,Lounge Chair Leather,Furniture,Chairs,Central,United States,Ohio,Cleveland,783.84,179.14,1,0.0,25.65,Online,Corporate
ORD-102840,2022-03-04,2022-03-07,Gary Gonzalez,CUS-00503,Guest Chair Mesh,Furniture,Chairs,Central,United States,Ohio,Cleveland,104.49,15.06,1,0.15,16.67,UPI,Consumer
ORD-102601,2022-03-04,2022-03-06,Kenneth Clark,CUS-00657,Laptop Pro 15-inch,Technology,Computers,East,United States,Pennsylvania,Pittsburgh,1247.69,189.07,1,0.05,30.16,Credit Card,Consumer
ORD-100837,2022-03-04,2022-03-07,Ronald Rodriguez,CUS-00496,Laptop Pro 15-inch,Technology,Computers,South,United States,South Carolina,Charleston,5277.66,826.1,4,0.05,52.35,Debit Card,Corporate
ORD-102659,2022-03-04,2022-03-06,Steven Roberts,CUS-00207,Webcam HD 1080p,Technology,Accessories,West,United States,Washington,Seattle,78.62,19.88,1,0.05,12.83,Cash,Consumer
ORD-100440,2022-03-04,2022-03-10,David Thomas,CUS-00332,Binders Pack of 5,Office Supplies,Binders,West,United States,Utah,Salt Lake City,71.6,19.83,6,0.1,21.09,Online,Corporate
ORD-105200,2022-03-05,2022-03-08,Angela Rodriguez,CUS-00645,External SSD 1TB,Technology,Accessories,West,United States,Oregon,Portland,212.34,53.92,2,0.05,15.82,Credit Card,Consumer
ORD-104052,2022-03-05,2022-03-09,Dorothy Rivera,CUS-00606,Monitor 27-inch 4K,Technology,Computers,East,United States,Florida,Orlando,2872.42,565.15,6,0.0,26.67,Online,Consumer
ORD-101778,2022-03-05,2022-03-09,Ashley Martin,CUS-00239,Wireless Mouse Ergonomic,Technology,Accessories,Central,United States,Indiana,Indianapolis,90.52,32.92,3,0.0,14.57,Credit Card,Corporate
ORD-102695,2022-03-05,2022-03-09,Stephanie Parker,CUS-00295,Envelopes Box 100,Office Supplies,Envelopes,South,United States,Tennessee,Nashville,46.54,12.41,4,0.05,16.39,Credit Card,Consumer
ORD-102832,2022-03-06,2022-03-09,Steven Nelson,CUS-00344,Tablet 10-inch,Technology,Computers,East,United States,Florida,Orlando,401.61,80.07,1,0.0,23.68,Debit Card,Consumer
ORD-101850,2022-03-06,2022-03-12,Ronald Allen,CUS-00525,Mechanical Keyboard RGB,Technology,Accessories,Central,United States,Indiana,Indianapolis,93.83,27.5,1,0.0,15.25,UPI,Consumer
ORD-103206,2022-03-06,2022-03-09,Ryan Williams,CUS-00553,Toner Cartridge Black,Office Supplies,Appliances,Central,United States,Illinois,Chicago,70.06,11.85,1,0.05,12.19,UPI,Consumer
ORD-104285,2022-03-07,2022-03-12,Gary Anderson,CUS-00821,Ballpoint Pens Pack 12,Office Supplies,Art,Central,United States,Texas,Austin,11.34,-0.48,2,0.1,15.62,Credit Card,Consumer
ORD-100298,2022-03-07,2022-03-09,Linda Thompson,CUS-00476,Executive Desk Oak,Furniture,Tables,Central,United States,Indiana,Indianapolis,2214.77,654.77,4,0.05,27.59,Credit Card,Consumer
ORD-104788,2022-03-07,2022-03-12,Karen Gonzalez,CUS-00086,Standing Desk Adjustable,Furniture,Tables,Central,United States,Indiana,Indianapolis,897.0,307.43,2,0.0,18.62,Credit Card,Consumer
ORD-101644,2022-03-07,2022-03-13,Andrew Campbell,CUS-00314,Mechanical Keyboard RGB,Technology,Accessories,Central,United States,Indiana,Indianapolis,246.14,74.33,3,0.05,19.7,Online,Consumer
ORD-102429,2022-03-07,2022-03-10,Richard Thompson,CUS-00013,Ballpoint Pens Pack 12,Office Supplies,Art,West,United States,Arizona,Phoenix,5.07,-2.37,1,0.2,12.57,Credit Card,Home Office
ORD-103730,2022-03-07,2022-03-14,William White,CUS-00798,Smart Watch Series X,Technology,Phones,East,United States,Georgia,Atlanta,220.25,22.67,1,0.2,17.03,Debit Card,Home Office
ORD-102466,2022-03-08,2022-03-14,Mary Baker,CUS-00041,Standing Desk Adjustable,Furniture,Tables,Central,United States,Texas,Houston,1867.55,643.37,4,0.0,29.35,Debit Card,Corporate
ORD-102446,2022-03-08,2022-03-12,Jason Parker,CUS-00424,Whiteboard Markers Set,Office Supplies,Art,West,United States,California,San Francisco,23.71,3.53,3,0.2,14.3,Debit Card,Home Office
ORD-101910,2022-03-08,2022-03-13,Amanda Gomez,CUS-00546,Wireless Charger Pad,Technology,Accessories,Central,United States,Texas,Houston,66.46,18.09,2,0.1,16.67,Online,Consumer
ORD-101920,2022-03-09,2022-03-13,Stephen Green,CUS-00602,Laptop Pro 15-inch,Technology,Computers,Central,United States,Texas,Austin,4412.56,600.98,4,0.1,47.94,Credit Card,Corporate
ORD-100151,2022-03-09,2022-03-14,Gary Johnson,CUS-00051,Executive Desk Oak,Furniture,Tables,East,United States,New Jersey,Newark,2244.82,707.86,4,0.0,29.95,Credit Card,Consumer
ORD-102504,2022-03-09,2022-03-13,Linda Jones,CUS-00572,Smart Watch Series X,Technology,Phones,East,United States,Virginia,Richmond,1046.86,167.5,4,0.1,29.9,Online,Corporate
ORD-102798,2022-03-10,2022-03-15,Brenda Scott,CUS-00422,Monitor 27-inch 4K,Technology,Computers,Central,United States,Missouri,Kansas City,828.92,141.07,2,0.05,23.25,UPI,Consumer
ORD-102836,2022-03-10,2022-03-11,Susan Flores,CUS-00677,Guest Chair Mesh,Furniture,Chairs,South,United States,Alabama,Birmingham,269.2,64.77,2,0.0,14.91,Credit Card,Corporate
ORD-100493,2022-03-10,2022-03-13,Brenda Hall,CUS-00676,Monitor 27-inch 4K,Technology,Computers,South,United States,South Carolina,Charleston,1284.03,220.7,3,0.05,29.78,Online,Consumer
ORD-104284,2022-03-11,2022-03-14,Richard Sanchez,CUS-00639,Binders Pack of 5,Office Supplies,Binders,Central,United States,Texas,Dallas,12.56,1.35,1,0.0,11.21,Online,Consumer
ORD-101025,2022-03-12,2022-03-17,Matthew Carter,CUS-00629,Whiteboard Markers Set,Office Supplies,Art,West,United States,California,San Diego,39.67,9.9,4,0.0,21.58,Online,Consumer
ORD-102613,2022-03-12,2022-03-15,Jennifer Gomez,CUS-00554,Binders Pack of 5,Office Supplies,Binders,Central,United States,Texas,Houston,8.67,-1.88,1,0.3,12.8,Credit Card,Consumer
ORD-104938,2022-03-12,2022-03-16,Shirley Hernandez,CUS-00090,Webcam HD 1080p,Technology,Accessories,West,United States,Washington,Seattle,75.17,20.85,1,0.0,11.3,Credit Card,Consumer
ORD-100478,2022-03-13,2022-03-19,Brenda White,CUS-00429,Desk Organizer Bamboo,Office Supplies,Storage,South,United States,Tennessee,Nashville,32.37,7.4,1,0.0,12.16,Debit Card,Consumer
ORD-103413,2022-03-14,2022-03-16,Karen Perez,CUS-00494,Smart Watch Series X,Technology,Phones,East,United States,New York,Buffalo,810.75,129.29,3,0.1,24.38,Online,Consumer
ORD-104701,2022-03-14,2022-03-19,Kathleen Robinson,CUS-00619,Printer Paper A4 Ream,Office Supplies,Paper,East,United States,Georgia,Atlanta,7.74,-0.1,1,0.1,9.34,Credit Card,Consumer
ORD-102600,2022-03-14,2022-03-19,Joshua Walker,CUS-00617,Tablet 10-inch,Technology,Computers,Central,United States,Missouri,Kansas City,424.76,85.03,1,0.0,24.05,Online,Consumer
ORD-102020,2022-03-15,2022-03-22,Margaret Allen,CUS-00154,Sofa Sectional Gray,Furniture,Furnishings,East,United States,Massachusetts,Boston,843.0,158.34,1,0.05,29.31,Online,Consumer
ORD-102434,2022-03-15,2022-03-19,Jason Hill,CUS-00038,Conference Table 8-Seat,Furniture,Tables,Central,United States,Wisconsin,Milwaukee,2276.04,507.67,2,0.05,45.19,Online,Consumer
ORD-102766,2022-03-16,2022-03-20,Joshua Hall,CUS-00278,Webcam HD 1080p,Technology,Accessories,West,United States,California,Los Angeles,143.16,38.03,2,0.05,18.13,Debit Card,Consumer
ORD-102149,2022-03-17,2022-03-21,Sandra Allen,CUS-00006,Wireless Mouse Ergonomic,Technology,Accessories,West,United States,Nevada,Las Vegas,44.53,10.75,2,0.2,12.53,Credit Card,Corporate
ORD-103591,2022-03-17,2022-03-18,Thomas Jackson,CUS-00300,External SSD 1TB,Technology,Accessories,East,United States,Massachusetts,Boston,560.93,158.23,5,0.0,28.7,Cash,Consumer
ORD-104121,2022-03-17,2022-03-22,Timothy Garcia,CUS-00016,Smartphone Case Premium,Technology,Phones,East,United States,Massachusetts,Boston,22.99,8.07,1,0.0,9.79,Credit Card,Corporate
ORD-103416,2022-03-17,2022-03-20,John Jackson,CUS-00528,Printer Paper A4 Ream,Office Supplies,Paper,West,United States,Arizona,Phoenix,8.66,-0.85,1,0.0,13.55,Credit Card,Home Office
ORD-103039,2022-03-17,2022-03-19,Jacob Lewis,CUS-00174,Smart Watch Series X,Technology,Phones,Central,United States,Texas,Houston,291.28,56.1,1,0.0,14.49,Credit Card,Consumer
ORD-104064,2022-03-18,2022-03-21,Elizabeth Hill,CUS-00023,Office Chair Ergonomic,Furniture,Chairs,East,United States,New York,New York City,505.99,123.36,2,0.05,23.42,Credit Card,Corporate
ORD-101957,2022-03-18,2022-03-21,Emily Hill,CUS-00232,Scissors Titanium,Office Supplies,Fasteners,South,United States,Kentucky,Louisville,10.95,-0.05,1,0.15,10.15,Credit Card,Corporate
ORD-104130,2022-03-18,2022-03-21,Ryan Jackson,CUS-00084,Whiteboard Markers Set,Office Supplies,Art,East,United States,North Carolina,Charlotte,18.59,3.3,2,0.0,13.95,Online,Consumer
ORD-100394,2022-03-19,2022-03-23,Michael Garcia,CUS-00112,Wireless Charger Pad,Technology,Accessories,West,United States,Washington,Seattle,36.09,8.07,1,0.15,11.99,Online,Corporate
ORD-104179,2022-03-20,2022-03-22,Joshua Nguyen,CUS-00647,External SSD 1TB,Technology,Accessories,Central,United States,Wisconsin,Milwaukee,385.41,109.16,3,0.0,18.47,Online,Consumer
ORD-104200,2022-03-20,2022-03-24,Ronald Rodriguez,CUS-00496,USB-C Hub 7-in-1,Technology,Accessories,South,United States,Alabama,Birmingham,158.79,54.1,3,0.0,17.84,Credit Card,Corporate
ORD-104469,2022-03-20,2022-03-22,Laura Diaz,CUS-00762,Office Chair Ergonomic,Furniture,Chairs,Central,United States,Illinois,Chicago,931.67,213.21,4,0.1,29.69,Credit Card,Consumer
ORD-102824,2022-03-20,2022-03-24,Emily Williams,CUS-00113,Envelopes Box 100,Office Supplies,Envelopes,Central,United States,Texas,Austin,81.94,18.36,8,0.1,34.16,Online,Consumer
ORD-101768,2022-03-21,2022-03-25,Joshua Young,CUS-00378,Guest Chair Mesh,Furniture,Chairs,East,United States,North Carolina,Charlotte,816.14,204.44,6,0.0,22.17,Online,Consumer
ORD-104290,2022-03-21,2022-03-26,Ronald Evans,CUS-00671,Smartphone Case Premium,Technology,Phones,West,United States,California,San Diego,21.1,5.8,1,0.15,9.96,Credit Card,Consumer
ORD-102516,2022-03-21,2022-03-26,Susan Rodriguez,CUS-00107,Sticky Notes Assorted,Office Supplies,Labels,East,United States,North Carolina,Charlotte,9.21,-1.52,2,0.25,15.34,Online,Consumer
ORD-102599,2022-03-21,2022-03-23,Brenda Lee,CUS-00374,Bookshelf 5-Tier,Furniture,Bookcases,East,United States,Pennsylvania,Philadelphia,1075.67,290.8,6,0.05,29.68,Online,Home Office
ORD-101992,2022-03-22,2022-03-27,Laura Carter,CUS-00703,Guest Chair Mesh,Furniture,Chairs,East,United States,Maryland,Baltimore,278.04,67.43,2,0.0,13.9,Credit Card,Consumer
ORD-100436,2022-03-22,2022-03-24,Jessica Taylor,CUS-00584,Sofa Sectional Gray,Furniture,Furnishings,West,United States,Oregon,Portland,2673.04,521.93,3,0.05,36.22,Debit Card,Corporate
ORD-100047,2022-03-22,2022-03-24,Brenda Wilson,CUS-00765,Stapler Heavy Duty,Office Supplies,Fasteners,West,United States,California,Sacramento,15.62,2.67,1,0.0,10.23,Credit Card,Consumer
ORD-102153,2022-03-22,2022-03-24,Michelle Torres,CUS-00210,Wireless Charger Pad,Technology,Accessories,South,United States,South Carolina,Charleston,39.3,12.13,1,0.0,10.27,Online,Corporate
ORD-104057,2022-03-22,2022-03-24,Carol Turner,CUS-00612,Lounge Chair Leather,Furniture,Chairs,South,United States,Alabama,Birmingham,2908.12,687.86,4,0.0,28.83,Credit Card,Home Office
ORD-103431,2022-03-22,2022-03-28,William Allen,CUS-00816,Tablet 10-inch,Technology,Computers,West,United States,California,San Diego,827.15,90.7,3,0.25,24.46,Credit Card,Corporate
ORD-102743,2022-03-23,2022-03-30,Robert Flores,CUS-00205,Tablet 10-inch,Technology,Computers,Central,United States,Illinois,Chicago,292.98,21.38,1,0.3,22.63,Credit Card,Consumer
ORD-102542,2022-03-23,2022-03-27,Linda Anderson,CUS-00027,Toner Cartridge Black,Office Supplies,Appliances,West,United States,California,Sacramento,574.1,134.32,8,0.0,26.29,Credit Card,Home Office
ORD-102215,2022-03-23,2022-03-27,Andrew Lewis,CUS-00277,Printer Paper A4 Ream,Office Supplies,Paper,East,United States,New Jersey,Newark,8.56,-0.02,1,0.0,11.06,Online,Consumer
ORD-100551,2022-03-24,2022-03-26,Stephen Anderson,CUS-00063,Wireless Mouse Ergonomic,Technology,Accessories,West,United States,California,San Francisco,51.92,14.96,2,0.1,13.63,Credit Card,Corporate
ORD-103968,2022-03-24,2022-03-27,Brian Johnson,CUS-00524,Mechanical Keyboard RGB,Technology,Accessories,South,United States,Kentucky,Louisville,75.2,18.24,1,0.15,10.19,Online,Consumer
ORD-102087,2022-03-24,2022-03-27,Mary Martin,CUS-00690,Tablet 10-inch,Technology,Computers,East,United States,Florida,Orlando,785.22,166.21,2,0.0,18.69,Credit Card,Corporate
ORD-104259,2022-03-24,2022-03-28,Andrew Roberts,CUS-00355,Scissors Titanium,Office Supplies,Fasteners,West,United States,California,San Diego,11.73,-0.46,1,0.1,12.7,Debit Card,Corporate
ORD-100593,2022-03-24,2022-03-30,Brian Davis,CUS-00732,Envelopes Box 100,Office Supplies,Envelopes,Central,United States,Wisconsin,Milwaukee,45.06,10.13,4,0.1,18.68,Credit Card,Consumer
ORD-101347,2022-03-25,2022-03-29,Jason Torres,CUS-00456,Smartphone Case Premium,Technology,Phones,West,United States,Arizona,Phoenix,71.66,30.64,3,0.0,14.84,Credit Card,Consumer
ORD-100306,2022-03-25,2022-03-26,Christopher Perez,CUS-00290,Conference Table 8-Seat,Furniture,Tables,West,United States,California,San Francisco,2652.47,650.83,2,0.0,35.11,Cash,Consumer
ORD-103683,2022-03-25,2022-03-27,Stephanie Allen,CUS-00642,Office Chair Ergonomic,Furniture,Chairs,East,United States,New Jersey,Newark,217.22,40.7,1,0.15,20.24,Credit Card,Consumer
ORD-101518,2022-03-25,2022-03-26,Melissa Taylor,CUS-00545,Bluetooth Headphones,Technology,Accessories,West,United States,California,Sacramento,149.19,37.5,1,0.0,12.22,Debit Card,Corporate
ORD-101637,2022-03-25,2022-03-29,Brenda Allen,CUS-00830,Stapler Heavy Duty,Office Supplies,Fasteners,East,United States,Virginia,Richmond,14.15,2.25,1,0.0,9.73,Credit Card,Consumer
ORD-100935,2022-03-26,2022-03-29,Donald Nguyen,CUS-00397,Conference Table 8-Seat,Furniture,Tables,South,United States,Kentucky,Louisville,2209.41,362.68,2,0.2,36.9,Debit Card,Consumer
